n_gram,freq
in charge of,1052
which is why,1052
cant wait to,1051
for following me,1051
in case you,1051
lot of fun,1051
the front of,1051
trying to be,1051
if you know,1050
is scheduled to,1050
play in the,1050
just going to,1049
contributed to this,1048
for a second,1048
this is just,1048
is at the,1047
it was really,1047
fact that i,1046
love to hear,1046
if you would,1045
working on the,1045
a little too,1044
the best part,1044
with one of,1044
i can't even,1043
the regular season,1043
to wake up,1043
i just love,1042
i think that's,1042
me to be,1042
of your life,1042
to play in,1042
now i am,1041
out of their,1041
there were no,1041
and get a,1040
when they were,1040
to be so,1039
in which he,1038
is better than,1038
one in the,1038
this year the,1038
how to do,1037
to see them,1037
but i did,1036
earlier in the,1036
you have no,1035
hope all is,1034
i ended up,1034
spokesman for the,1034
with each other,1034
you can use,1034
i believe that,1033
a cup of,1032
black and white,1032
i feel so,1032
now that i,1032
the person who,1032
this is where,1032
have to pay,1031
how many times,1031
i may have,1031
to the hospital,1031
for you and,1030
the time the,1030
the way they,1030
we will have,1029
and some of,1028
love you so,1028
many of us,1028
more of the,1028
what they are,1028
and a little,1027
to the u_s,1027
will be available,1027
and i got,1026
he was not,1026
it with a,1026
what it was,1026
and a lot,1025
i hope i,1025
miss you too,1025
the risk of,1025
i would say,1024
listen to the,1024
seem to have,1024
what you have,1024
all the other,1023
and has been,1023
than a year,1022
to start a,1022
we can get,1022
in for a,1021
to set up,1021
was a very,1021
what are the,1021
with some of,1021
you like it,1021
back to my,1020
for the shout,1020
here we go,1020
when we were,1020
and that he,1019
is not an,1019
next to me,1019
of the world's,1019
when i am,1019
and thank you,1018
i could do,1018
this has been,1018
you will have,1018
they do not,1017
to do some,1017
i could not,1016
they're going to,1016
i want you,1015
in the s,1015
it is in,1015
the work of,1015
be used to,1014
is likely to,1014
the list of,1014
said i think,1013
the head of,1013
today is the,1013
a lot about,1012
a pretty good,1012
i have seen,1012
didn't have to,1011
if you're a,1011
make a difference,1010
talk to you,1010
to see him,1010
years ago i,1010
gave me a,1009
in his first,1009
in this country,1009
many of you,1009
to keep up,1009
to the right,1009
in a good,1008
that i didn't,1008
the way he,1008
have been in,1007
we decided to,1007
in the office,1006
on the front,1006
part of this,1006
a friend of,1005
a way of,1005
as they are,1005
if you could,1005
you have an,1005
because i have,1004
in time for,1004
millions of dollars,1004
my life i,1004
that no one,1004
the past years,1004
be the same,1002
no one is,1002
quite a bit,1002
the day before,1002
i don't need,1001
in less than,1001
the spirit of,1001
the subject of,1001
view of the,1001
than any other,1000
they don't have,1000
and you know,999
having a great,999
on the street,999
to hang out,999
a few things,998
he is not,997
i have some,997
a bottle of,996
and we were,996
for years and,995
i find it,995
in the nation,995
on my own,995
portion of the,995
ready for a,995
she has a,995
they can be,995
as a whole,994
at least the,994
have a chance,994
is that you,994
this week i,994
years in prison,994
check out my,993
in the big,993
last year the,993
point of view,993
to give you,993
role in the,992
on in the,991
come out of,990
i didn't even,989
few weeks ago,988
for a year,988
in a very,988
so much better,988
thx for the,988
go out and,987
to do to,987
along with a,986
i am very,986
the parking lot,986
you on the,986
a year old,985
be the most,985
in this world,985
one of their,985
the night before,985
earlier this month,984
will need to,984
you may have,984
you never know,984
i just can't,983
and i want,982
the son of,982
to go and,982
based on a,981
from a_m to,981
me on the,981
some of you,981
use of the,981
go to school,980
going to bed,980
i love u,980
something to do,980
the second time,979
as for the,978
i do have,978
in fact the,977
it had been,977
what i am,977
follow me i,976
for a bit,976
i just wanted,976
salt and pepper,976
all about the,975
i like that,975
me to the,975
of my friends,975
so hard to,975
to continue to,975
don't have any,974
we wanted to,974
i told you,973
in exchange for,973
nice to see,973
how did you,972
me that i,972
them to the,972
work on the,972
how to use,971
may not have,971
sorry for the,971
thanks to everyone,971
do you do,970
was such a,970
that i think,969
the good news,969
i just had,968
in the nfl,968
out of town,968
this year i,968
as i have,967
get in the,967
i could see,967
i'm so excited,967
just had a,967
to hear from,967
to take care,967
you follow me,967
to hit the,966
where you can,965
you don't need,964
happy to be,963
have to work,963
i know how,963
of what i,963
to ensure that,963
can be used,962
in a couple,962
the art of,962
what is it,962
in the studio,961
as a child,960
late in the,960
look at it,960
or is it,960
and it's not,959
i think my,959
might be the,958
good to be,957
the obama administration,957
this one is,957
and he is,956
even if the,956
he told me,956
is my favorite,956
to take it,956
a good job,955
familiar with the,955
i knew it,955
i really need,955
is still a,954
just got a,954
more than two,954
that had been,954
i am now,953
i thought you,953
is in a,953
it seems that,953
the game and,953
there were a,953
appear to be,952
history of the,952
if they were,952
in the coming,952
of his own,952
i don't understand,951
and trying to,950
i might have,950
i'm looking forward,949
on the show,949
to play the,949
it's not just,948
the presence of,948
this morning i,948
down the road,947
said they were,947
of the biggest,946
on one of,946
the day of,946
this would be,946
to show you,946
and so on,945
not sure how,945
the last day,945
to the same,945
a glass of,944
here are the,944
to give a,944
and thanks for,943
in their own,943
living in the,943
once in a,943
does not have,942
during the day,942
high school and,942
we are so,942
a good way,941
i thought that,941
night at the,940
on my mind,940
have the best,939
hope you had,939
it or not,939
to be part,939
a combination of,938
i have my,938
i'm in the,938
is the last,938
quite a few,938
to know the,938
glad to hear,937
it was very,937
at the very,936
aware of the,936
because i am,936
is that a,936
just in case,936
my life and,936
what would you,936
good luck to,935
of the state's,935
with me and,935
of the few,934
only way to,934
i don't feel,932
was part of,932
we all have,932
a year and,931
over the world,931
the nature of,931
to work in,931
want it to,931
are able to,930
at that point,930
but then i,930
if you love,930
the level of,930
but it's a,929
control of the,929
get to know,929
how can i,929
the shout out,929
how can you,928
in the mail,927
right now and,927
seems like a,927
think this is,927
to make me,927
it takes to,926
to end the,926
in the rain,925
it is just,925
state of the,925
time to go,925
to put it,925
outside of the,924
fall in love,923
gov chris christie,923
of the three,923
to be here,923
to read the,923
can get a,922
the love of,921
to hear the,921
a big deal,920
down on the,920
it's easy to,920
figure out what,919
to help me,919
there is something,918
center of the,917
depending on the,917
for so long,917
on the left,917
should be able,917
attention to the,916
is it that,916
this is how,916
an average of,915
i didn't think,915
to the gym,915
what i can,915
when i have,915
it is very,914
my husband and,914
like a good,913
to meet the,913
will be back,913
at least two,912
fell in love,912
i know right,912
i was really,912
me if i,912
to do in,911
and it's a,910
didn't have a,910
some of those,910
to get this,910
have yet to,909
off to a,909
that is why,909
this week and,909
appeared to be,908
at the door,908
be allowed to,908
congrats on the,908
in real life,908
is your favorite,908
out at the,908
to the ground,908
would not have,908
the living room,907
the truth is,907
can make it,906
if we can,906
if you get,906
time i was,906
two or three,906
as a way,905
i am just,905
who had been,905
is having a,904
it is time,904
last night and,904
they had a,904
for a moment,903
in some cases,903
what we do,903
want to take,902
when are you,902
best of luck,900
in the name,900
on the couch,900
so much i,900
the best in,900
to look for,900
will try to,900
and it has,899
i did it,899
the purpose of,899
think about the,899
for one of,898
i know this,898
on the beach,898
the third quarter,898
to say it,898
i wish you,897
one of her,897
one of your,897
they would be,897
where he was,897
you have been,897
at the start,896
in the background,896
in the works,896
know if i,896
of the show,896
first time since,895
in the hospital,895
a big fan,894
can't help but,894
get a chance,894
i can't help,894
im going to,894
it for a,894
of the law,894
on the bus,894
day at the,893
i found a,893
it if you,893
to get rid,893
to hear about,893
to support the,893
because he was,892
to make an,892
more than i,891
needless to say,891
of my own,891
and how to,890
i look at,890
and her husband,889
did not know,889
for the future,889
in touch with,889
majority of the,889
pick up the,889
she said i,889
what i did,889
give us a,888
i have always,888
i knew that,888
is hard to,888
was a lot,888
and to the,887
because i don't,887
it was only,887
on the day,887
said he has,887
to work for,887
i thought i'd,886
like i was,886
of some of,886
and you are,885
down the street,885
in fact i,885
more than percent,885
such a good,885
thanks for coming,885
about it and,884
front of me,884
i could go,884
more about the,884
you'd like to,884
i had my,883
part of our,883
first of all,882
the house of,882
trying to do,882
was the most,882
proud of you,881
wanted to make,881
we live in,881
can make a,880
i found out,880
know that the,880
in the series,879
much more than,879
no one else,879
sign up for,879
and see what,878
had a chance,878
of the old,878
out with a,878
that i love,878
you if you,878
could be the,877
it is important,877
me but i,877
of being a,877
in the field,876
in to the,875
is a new,875
join us for,875
thank you i,875
to do anything,875
us in the,875
be back in,874
how many people,874
not have been,874
to say about,874
was about to,874
you see the,874
lot of things,873
that you will,873
we get to,873
but that is,872
it's gonna be,872
the more i,872
what's your favorite,872
in the spring,871
need to have,871
think of it,871
and they have,870
in more than,870
on both sides,870
to the people,870
may have to,869
was a big,869
we are the,869
down in the,868
of it is,868
that's a good,868
to be my,868
you may be,868
do i have,867
followed by a,867
in my heart,867
in the park,867
went back to,867
where you are,867
able to make,866
i said i,866
make it happen,866
on a new,866
think i have,866
went to a,866
i haven't seen,865
i've got a,865
might have to,865
put it in,865
those of us,865
a set of,864
hang out with,864
i wanna go,864
in the south,864
needed to be,864
of it and,864
they are a,864
and most of,863
of the city's,863
has yet to,862
in any way,862
it took me,862
but i had,861
little more than,861
to hear it,861
when i see,861
a new one,860
been a long,860
in the front,860
it when i,860
of the greatest,860
they should be,860
to use a,860
a long day,859
check us out,859
for the support,859
to make some,859
when it is,859
yes i am,859
for many years,858
he has to,858
the point where,858
and has a,857
he needs to,857
i used the,857
in the sun,857
this time i,857
and ready to,856
i might be,856
in all of,856
to get them,856
are you a,855
is not to,855
the thought of,855
like it was,854
nice to meet,854
so they can,854
the day after,854
things to do,854
what happens when,854
which has been,854
hope you all,853
i wonder what,853
still have a,853
take on the,853
to know how,853
to put a,853
i would never,852
the corner of,852
